symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TSLA,2018-01-24 00:00:00+00:00,345.89,354.75,343.52,354.58,5251654,69.178,70.95,68.704,70.916,26258270,0.0,1.0
TSLA,2018-01-25 00:00:00+00:00,337.64,349.2,336.4,348.27,6640964,67.528,69.84,67.28,69.654,33204820,0.0,1.0
TSLA,2018-01-26 00:00:00+00:00,342.85,344.0,335.71,341.5,4515013,68.57,68.8,67.142,68.3,22575065,0.0,1.0
TSLA,2018-01-29 00:00:00+00:00,349.53,350.85,338.28,339.85,4722025,69.906,70.17,67.656,67.97,23610125,0.0,1.0
TSLA,2018-01-30 00:00:00+00:00,345.82,348.27,342.17,345.14,4696465,69.164,69.654,68.434,69.028,23482325,0.0,1.0
TSLA,2018-01-31 00:00:00+00:00,354.31,356.19,345.19,347.51,6076998,70.862,71.238,69.038,69.502,30384990,0.0,1.0
TSLA,2018-02-01 00:00:00+00:00,349.25,359.66,348.63,351.0,4163194,69.85,71.932,69.726,70.2,20815970,0.0,1.0
TSLA,2018-02-02 00:00:00+00:00,343.75,351.95,340.51,348.44,3674909,68.75,70.39,68.102,69.688,18374545,0.0,1.0
TSLA,2018-02-05 00:00:00+00:00,333.13,344.47,333.0,337.97,4053777,66.626,68.894,66.6,67.594,20268885,0.0,1.0
TSLA,2018-02-06 00:00:00+00:00,333.97,336.22,323.5,325.21,4937928,66.794,67.244,64.7,65.042,24689640,0.0,1.0
TSLA,2018-02-07 00:00:00+00:00,345.0,346.0,335.66,338.99,5846823,69.0,69.2,67.132,67.798,29234115,0.0,1.0
TSLA,2018-02-08 00:00:00+00:00,315.23,348.62,314.6,343.31,9996464,63.046,69.724,62.92,68.662,49982320,0.0,1.0
TSLA,2018-02-09 00:00:00+00:00,310.42,320.98,294.76,319.93,12795099,62.084,64.196,58.952,63.986,63975495,0.0,1.0
TSLA,2018-02-12 00:00:00+00:00,315.73,318.08,306.25,316.13,6166161,63.146,63.616,61.25,63.226,30830805,0.0,1.0
TSLA,2018-02-13 00:00:00+00:00,323.66,324.19,312.51,315.02,4506915,64.732,64.838,62.502,63.004,22534575,0.0,1.0
TSLA,2018-02-14 00:00:00+00:00,322.31,326.17,318.52,320.84,3930911,64.462,65.234,63.704,64.168,19654555,0.0,1.0
TSLA,2018-02-15 00:00:00+00:00,334.07,334.12,322.4,324.5,5892048,66.814,66.824,64.48,64.9,29460240,0.0,1.0
TSLA,2018-02-16 00:00:00+00:00,335.49,343.12,331.64,332.5,5585810,67.098,68.624,66.328,66.5,27929050,0.0,1.0
TSLA,2018-02-20 00:00:00+00:00,334.77,340.84,331.5,334.47,3996951,66.954,68.168,66.3,66.894,19984755,0.0,1.0
TSLA,2018-02-21 00:00:00+00:00,333.3,339.69,333.17,336.03,3181755,66.66,67.938,66.634,67.206,15908775,0.0,1.0
TSLA,2018-02-22 00:00:00+00:00,346.17,347.44,334.75,335.53,6940349,69.234,69.488,66.95,67.106,34701745,0.0,1.0
TSLA,2018-02-23 00:00:00+00:00,352.05,354.99,347.1,347.83,5790795,70.41,70.998,69.42,69.566,28953975,0.0,1.0
TSLA,2018-02-26 00:00:00+00:00,357.42,359.0,352.36,353.5,4312871,71.484,71.8,70.472,70.7,21564355,0.0,1.0
TSLA,2018-02-27 00:00:00+00:00,350.99,359.99,350.01,356.25,4761537,70.198,71.998,70.002,71.25,23807685,0.0,1.0
TSLA,2018-02-28 00:00:00+00:00,343.06,355.24,342.22,352.57,6042895,68.612,71.048,68.444,70.514,30214475,0.0,1.0
TSLA,2018-03-01 00:00:00+00:00,330.93,348.67,330.07,345.01,6885600,66.186,69.734,66.014,69.002,34428000,0.0,1.0
TSLA,2018-03-02 00:00:00+00:00,335.12,335.22,322.97,326.98,5092800,67.024,67.044,64.594,65.396,25464000,0.0,1.0
TSLA,2018-03-05 00:00:00+00:00,333.35,337.75,329.29,332.39,3823800,66.67,67.55,65.858,66.478,19119000,0.0,1.0
TSLA,2018-03-06 00:00:00+00:00,328.2,336.37,327.03,333.75,4285700,65.64,67.274,65.406,66.75,21428500,0.0,1.0
TSLA,2018-03-07 00:00:00+00:00,332.3,332.5,321.74,325.44,5007297,66.46,66.5,64.348,65.088,25036485,0.0,1.0
TSLA,2018-03-08 00:00:00+00:00,329.1,333.3,326.27,332.86,3476944,65.82,66.66,65.254,66.572,17384720,0.0,1.0
TSLA,2018-03-09 00:00:00+00:00,327.17,328.49,322.37,324.1,5479716,65.434,65.698,64.474,64.82,27398580,0.0,1.0
TSLA,2018-03-12 00:00:00+00:00,345.51,347.21,326.5,328.61,8212156,69.102,69.442,65.3,65.722,41060780,0.0,1.0
TSLA,2018-03-13 00:00:00+00:00,341.84,347.21,326.5,328.61,5932110,68.368,69.442,65.3,65.722,29660550,0.0,1.0
